segment_id,date,weekday,hour,LOS,flow_proxy,max_velocity,length,calc_length,street_level,street_type,long_snode,lat_snode,long_enode,lat_enode,LOS_encoded,street_type_encoded,street_name_freq
3713,12/10/2020,3,15,A,0.25,0.285714286,0.075664622,0.075800497,4,tertiary,106.6221571,10.8783017,106.6224622,10.8781529,0,20,460
49944,12/10/2020,3,0.5,B,0.063063063,0,0.071574642,0.072703881,4,tertiary,106.6636437,10.8153763,106.6633414,10.8152546,1,20,1
42468,12/10/2020,3,15,A,0.864864865,0.714285714,0.130879346,0.131909105,2,primary,106.6429279,10.8023465,106.6423382,10.8023976,0,14,730
42466,12/10/2020,3,15,A,0.162162162,0.714285714,0.024539877,0.025821958,2,primary,106.6436328,10.8022955,106.6435165,10.8023039,0,14,730
80409,12/10/2020,3,14.5,A,0.157657658,0.571428571,0.028629857,0.029796145,3,secondary,106.6498238,10.8610087,106.6498564,10.8608806,0,18,1389
80409,12/10/2020,3,14,A,0.157657658,0.571428571,0.028629857,0.029796145,3,secondary,106.6498238,10.8610087,106.6498564,10.8608806,0,18,1389
12498,12/10/2020,3,0.5,D,0.018918919,0.285714286,0.014314928,0.015155355,4,tertiary,106.6677238,10.7750851,106.6677588,10.7750269,3,20,213
42448,12/10/2020,3,15,A,0.513513514,0.714285714,0.077709611,0.07759708,2,primary,106.650094,10.8017438,106.6497521,10.8018107,0,14,730
36233,12/10/2020,3,0.5,D,0.097297297,0.714285714,0.036809816,0.03821241,2,primary,106.6583513,10.797945,106.6582253,10.7978298,3,14,422
63441,12/10/2020,3,11,B,0.108108108,0.714285714,0.020449898,0.020615371,2,primary,106.6558538,10.7784871,106.6558764,10.7783982,1,14,1220
80409,12/10/2020,3,15.5,A,0.157657658,0.571428571,0.028629857,0.029796145,3,secondary,106.6498238,10.8610087,106.6498564,10.8608806,0,18,1389
84023,12/10/2020,3,14.5,A,0.184684685,0.142857143,0.083844581,0.083809474,4,unclassified,106.6509631,10.8595172,106.6512682,10.8593005,0,24,32
21969,12/10/2020,3,15,A,0.135135135,0.714285714,0.020449898,0.021207783,2,primary,106.6792365,10.8244382,106.6792223,10.824345,0,14,565
39028,12/10/2020,3,15.5,A,0.054054054,0.285714286,0.016359918,0.017496831,4,tertiary,106.688184,10.8253876,106.6881194,10.8253424,0,20,463
42431,12/10/2020,3,15,A,0.243243243,0.714285714,0.036809816,0.037733768,2,primary,106.6589966,10.8009916,106.6588272,10.8010055,0,14,730
62773,12/10/2020,3,15,A,0.324324324,0.285714286,0.098159509,0.09824873,4,tertiary,106.6664823,10.8048147,106.6663591,10.8043986,0,20,418
39038,12/10/2020,3,15,A,0.162162162,0.285714286,0.049079755,0.050433299,4,tertiary,106.6861663,10.8237876,106.6860263,10.8236122,0,20,463
49184,12/10/2020,3,11,B,0.637837838,0.714285714,0.120654397,0.120477217,2,primary,106.6666556,10.7674441,106.6671219,10.767713,1,14,41
69636,12/10/2020,3,11,B,0.027027027,0.285714286,0.010224949,0.01127364,3,secondary_link,106.6595297,10.750688,106.6594817,10.7506699,1,19,49
21996,12/10/2020,3,15.5,A,0.27027027,0.714285714,0.040899796,0.041740363,2,primary,106.6786944,10.8164807,106.678701,10.8162962,0,14,565
21996,12/10/2020,3,15,A,0.27027027,0.714285714,0.040899796,0.041740363,2,primary,106.6786944,10.8164807,106.678701,10.8162962,0,14,565
6121,12/10/2020,3,15,A,0.891891892,0.714285714,0.134969325,0.136509013,2,primary,106.6823383,10.8224903,106.6820435,10.8230178,0,14,166
39043,12/10/2020,3,15,A,0.25,0.285714286,0.075664622,0.076526243,4,tertiary,106.6855086,10.8229614,106.6852991,10.8226936,0,20,463
3725,12/10/2020,3,14.5,A,0.121621622,0.285714286,0.036809816,0.037650274,4,tertiary,106.6234584,10.877746,106.6236125,10.8776763,0,20,460
58183,12/10/2020,3,15,A,0.445945946,0.714285714,0.067484663,0.068624407,2,primary,106.6410452,10.8024968,106.6407379,10.8025225,0,14,730
2443,12/10/2020,3,11,B,0.037837838,0.285714286,0.014314928,0.015915037,4,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,1,20,44
33293,12/10/2020,3,15,A,0.77027027,0.714285714,0.116564417,0.117249309,2,primary,106.6625083,10.8015141,106.6621441,10.8011409,0,14,132
3750,12/10/2020,3,14.5,A,0.472972973,0.142857143,0.214723926,0.215042526,4,unclassified,106.6092917,10.885128,106.6100852,10.8845891,0,24,619
21994,12/10/2020,3,15,A,0.175675676,0.714285714,0.026584867,0.026634404,2,primary,106.6787175,10.8169747,106.678712,10.8168567,0,14,565
73955,12/10/2020,3,15,A,0.085585586,0.142857143,0.038854806,0.038816869,4,unclassified,106.6110825,10.8840281,106.6112355,10.8839449,0,24,619
73955,12/10/2020,3,14,A,0.085585586,0.142857143,0.038854806,0.038816869,4,unclassified,106.6110825,10.8840281,106.6112355,10.8839449,0,24,619
38538,12/10/2020,3,11.5,B,0.378378378,0.714285714,0.071574642,0.073189189,2,primary,106.7026467,10.8036359,106.7023292,10.8037201,1,14,328
18289,12/10/2020,3,14,A,0.216216216,0.285714286,0.065439673,0.066739214,4,tertiary,106.6663834,10.8489385,106.6666427,10.8487903,0,20,1389
18277,12/10/2020,3,14.5,A,0.121621622,0.285714286,0.036809816,0.037246942,4,tertiary,106.6654186,10.8495439,106.6655624,10.8494589,0,20,1389
69356,12/10/2020,3,0.5,D,0.067567568,0.571428571,0.030674847,0.031445701,3,secondary,106.6652102,10.8137045,106.665098,10.8136193,3,18,328
56818,12/10/2020,3,0.5,C,0.12972973,0.285714286,0.065439673,0.066694227,4,tertiary,106.6577089,10.7794933,106.6579096,10.779712,2,20,146
83692,12/10/2020,3,15,A,0.006756757,0.285714286,0.00204499,0.002464138,4,tertiary,106.6718022,10.8085216,106.6717917,10.8085272,0,20,418
21993,12/10/2020,3,15.5,A,0.527027027,0.714285714,0.079754601,0.080832629,2,primary,106.6787291,10.8173312,106.6787175,10.8169747,0,14,565
73951,12/10/2020,3,14.5,A,0.162162162,0.142857143,0.073619632,0.07442149,4,unclassified,106.6114905,10.8838313,106.6117951,10.8836956,0,24,619
58185,12/10/2020,3,15,A,0.351351351,0.714285714,0.053169734,0.053124244,2,primary,106.6399065,10.8025958,106.6396712,10.8026367,0,14,730
42446,12/10/2020,3,15,A,0.081081081,0.714285714,0.012269939,0.014052177,2,primary,106.6509196,10.8016842,106.650856,10.80169,0,14,730
3721,12/10/2020,3,14,A,0.202702703,0.285714286,0.061349693,0.061620019,4,tertiary,106.6231082,10.8779044,106.6233599,10.8777906,0,20,460
42441,12/10/2020,3,15,A,0.851351351,0.714285714,0.128834356,0.128902591,2,primary,106.653948,10.8014252,106.6533718,10.801476,0,14,730
3721,12/10/2020,3,15,A,0.202702703,0.285714286,0.061349693,0.061620019,4,tertiary,106.6231082,10.8779044,106.6233599,10.8777906,0,20,460
3717,12/10/2020,3,14.5,A,0.054054054,0.285714286,0.016359918,0.01698966,4,tertiary,106.6225374,10.8781162,106.6226095,10.8780895,0,20,460
39047,12/10/2020,3,15,A,0.101351351,0.285714286,0.030674847,0.031480275,4,tertiary,106.6849051,10.822196,106.6848201,10.8220843,0,20,463
59128,12/10/2020,3,15,A,0.594594595,0.285714286,0.1799591,0.180652602,4,tertiary,106.6753012,10.8104861,106.6747849,10.8098725,0,20,229
61768,12/10/2020,3,11.5,C,0.056756757,0.285714286,0.028629857,0.028780628,4,tertiary,106.7080131,10.7845939,106.7081103,10.7845093,2,20,71
43340,12/10/2020,3,15.5,A,0.344594595,0.285714286,0.104294479,0.105008139,4,tertiary,106.6807972,10.8370589,106.680977,10.8366308,0,20,1389
43340,12/10/2020,3,14,A,0.344594595,0.285714286,0.104294479,0.105008139,4,tertiary,106.6807972,10.8370589,106.680977,10.8366308,0,20,1389
32111,12/10/2020,3,14,A,0.067567568,0.285714286,0.020449898,0.021371567,4,tertiary,106.6290024,10.8745654,106.6290954,10.8745394,0,20,489
3701,12/10/2020,3,14.5,A,0.013513514,0.285714286,0.00408998,0.005817531,4,tertiary,106.620062,10.8796778,106.6200841,10.8796626,0,20,460
32113,12/10/2020,3,14.5,A,0.398648649,0.285714286,0.120654397,0.121285568,4,tertiary,106.6284786,10.8747115,106.6290024,10.8745654,0,20,489
21560,12/10/2020,3,11.5,B,0.36036036,0.571428571,0.081799591,0.082758706,3,secondary,106.6924572,10.7707599,106.6927625,10.7709682,1,18,187
62794,12/10/2020,3,15,A,0.459459459,0.285714286,0.139059305,0.14022025,4,tertiary,106.6671361,10.8060511,106.6677601,10.8059715,0,20,418
3697,12/10/2020,3,14,A,0.081081081,0.285714286,0.024539877,0.024626612,4,tertiary,106.6197955,10.8798491,106.6198895,10.8797906,0,20,460
73943,12/10/2020,3,14.5,A,0.130630631,0.142857143,0.059304703,0.060813706,4,unclassified,106.6125528,10.8833519,106.6127998,10.8832366,0,24,619
61760,12/10/2020,3,11.5,C,0.287837838,0.285714286,0.145194274,0.146689193,4,tertiary,106.7035568,10.7857663,106.7031072,10.7852941,2,20,22
18321,12/10/2020,3,15.5,A,0.236486486,0.285714286,0.071574642,0.072620729,4,tertiary,106.6702044,10.8467473,106.6704628,10.8465515,0,20,1389
75858,12/10/2020,3,15,A,0.777027027,0.285714286,0.235173824,0.235902532,4,tertiary,106.6135007,10.8457717,106.6129505,10.8466594,0,20,138
39031,12/10/2020,3,15.5,A,0.081081081,0.285714286,0.024539877,0.024926401,4,tertiary,106.6873624,10.824868,106.6872647,10.824813,0,20,463
14522,12/10/2020,3,15,B,0.043243243,0.142857143,0.024539877,0.024776003,4,unclassified,106.5982545,10.8866343,106.5982675,10.8865251,1,24,70
3697,12/10/2020,3,15,A,0.081081081,0.285714286,0.024539877,0.024626612,4,tertiary,106.6197955,10.8798491,106.6198895,10.8797906,0,20,460
42442,12/10/2020,3,15,A,0.662162162,0.714285714,0.100204499,0.100133376,2,primary,106.6533718,10.801476,106.652924,10.8015155,0,14,730
3729,12/10/2020,3,14,A,0.77027027,0.285714286,0.233128834,0.232735151,4,tertiary,106.6248126,10.877165,106.6257336,10.8766821,0,20,460
18254,12/10/2020,3,15.5,A,0.324324324,0.285714286,0.098159509,0.098001012,4,tertiary,106.6622383,10.8515063,106.6618701,10.8517431,0,20,1389
33296,12/10/2020,3,15,A,0.472972973,0.285714286,0.143149284,0.144539043,4,tertiary,106.6610854,10.8045573,106.6609131,10.8039431,0,20,16
39030,12/10/2020,3,15,A,0.364864865,0.285714286,0.110429448,0.110871238,4,tertiary,106.687782,10.825131,106.6873624,10.824868,0,20,463
73939,12/10/2020,3,14,A,0.117117117,0.142857143,0.053169734,0.052982711,4,unclassified,106.6128647,10.8832063,106.61308,10.8831058,0,24,619
3729,12/10/2020,3,15,A,0.77027027,0.285714286,0.233128834,0.232735151,4,tertiary,106.6248126,10.877165,106.6257336,10.8766821,0,20,460
43342,12/10/2020,3,14.5,A,0.02027027,0.285714286,0.006134969,0.007911374,4,tertiary,106.680977,10.8366308,106.6809909,10.8365978,0,20,1389
18383,12/10/2020,3,14.5,A,0.013513514,0.285714286,0.00408998,0.004832774,4,tertiary,106.6765756,10.8419656,106.6765947,10.8419538,0,20,1389
18260,12/10/2020,3,14,A,0.216216216,0.285714286,0.065439673,0.067140704,4,tertiary,106.6628597,10.8511142,106.6626037,10.8512712,0,20,1389
18254,12/10/2020,3,14,A,0.324324324,0.285714286,0.098159509,0.098001012,4,tertiary,106.6622383,10.8515063,106.6618701,10.8517431,0,20,1389
3729,12/10/2020,3,14.5,A,0.77027027,0.285714286,0.233128834,0.232735151,4,tertiary,106.6248126,10.877165,106.6257336,10.8766821,0,20,460
22655,12/10/2020,3,11.5,B,0.875675676,0.714285714,0.165644172,0.165852428,2,primary,106.7090563,10.7866663,106.7087853,10.7859856,1,14,55
18299,12/10/2020,3,15.5,A,0.418918919,0.285714286,0.126789366,0.126574711,4,tertiary,106.6674013,10.8483759,106.6679087,10.8481248,0,20,1389
63462,12/10/2020,3,0.5,F,0.025675676,0.714285714,0.038854806,0.040634634,2,primary,106.6531531,10.7882145,106.6531038,10.7883876,5,14,1220
18299,12/10/2020,3,14,A,0.418918919,0.285714286,0.126789366,0.126574711,4,tertiary,106.6674013,10.8483759,106.6679087,10.8481248,0,20,1389
18260,12/10/2020,3,14.5,A,0.216216216,0.285714286,0.065439673,0.067140704,4,tertiary,106.6628597,10.8511142,106.6626037,10.8512712,0,20,1389
32105,12/10/2020,3,14.5,A,0.108108108,0.285714286,0.032719836,0.033690985,4,tertiary,106.630495,10.8742269,106.6306399,10.8741821,0,20,489
59129,12/10/2020,3,15,A,0.405405405,0.285714286,0.122699387,0.123893426,4,tertiary,106.6747849,10.8098725,106.6744306,10.8094515,0,20,229
18246,12/10/2020,3,15.5,A,0.547297297,0.285714286,0.165644172,0.167053748,4,tertiary,106.6606113,10.8524661,106.6599389,10.8527915,0,20,1389
39442,12/10/2020,3,11.5,C,0.121621622,0.714285714,0.030674847,0.031172012,2,primary,106.7113057,10.8023221,106.7112916,10.8021847,2,14,27
18263,12/10/2020,3,15.5,A,0.567567568,0.285714286,0.171779141,0.173388041,4,tertiary,106.6631974,10.8509071,106.6638578,10.8505032,0,20,1389
18303,12/10/2020,3,14.5,A,0.304054054,0.285714286,0.09202454,0.093622964,4,tertiary,106.6680716,10.8480252,106.6684248,10.8478011,0,20,1389
32103,12/10/2020,3,14,A,0.797297297,0.285714286,0.241308793,0.242311558,4,tertiary,106.6306399,10.8741821,106.6315637,10.8736196,0,20,489
42433,12/10/2020,3,15,A,0.567567568,0.714285714,0.085889571,0.087445299,2,primary,106.6582348,10.8010539,106.6578436,10.8010881,0,14,730
32117,12/10/2020,3,15.5,A,0.567567568,0.285714286,0.171779141,0.171886111,4,tertiary,106.627736,10.8749166,106.6284785,10.8747115,0,20,489
15013,12/10/2020,3,11.5,B,0.443243243,0.714285714,0.083844581,0.085146622,2,primary,106.6962769,10.8027044,106.6958978,10.802754,1,14,249
75857,12/10/2020,3,15,A,0.763513514,0.285714286,0.231083845,0.232475438,4,tertiary,106.6140548,10.8449041,106.6135007,10.8457717,0,20,138
39050,12/10/2020,3,15.5,A,0.689189189,0.285714286,0.208588957,0.208319,4,tertiary,106.6843926,10.8215343,106.6838354,10.8207975,0,20,463
69590,12/10/2020,3,15,A,0.522522523,1,0.059304703,0.060586029,2,primary,106.6265303,10.8260474,106.6263309,10.8262297,0,14,973
14522,12/10/2020,3,14,A,0.054054054,0.142857143,0.024539877,0.024776003,4,unclassified,106.5982545,10.8866343,106.5982675,10.8865251,0,24,70
21566,12/10/2020,3,11.5,B,0.36036036,0.571428571,0.081799591,0.082820165,3,secondary,106.6914271,10.770031,106.6917287,10.7702449,1,18,187
38540,12/10/2020,3,11.5,B,0.183783784,0.714285714,0.034764826,0.035256193,2,primary,106.7015935,10.8039153,106.7014369,10.8038889,1,14,328
14522,12/10/2020,3,14.5,A,0.054054054,0.142857143,0.024539877,0.024776003,4,unclassified,106.5982545,10.8866343,106.5982675,10.8865251,0,24,70
15011,12/10/2020,3,11.5,B,0.043243243,0.714285714,0.008179959,0.009227453,2,primary,106.6965593,10.8026708,106.6965171,10.8026729,1,14,249
32117,12/10/2020,3,14,A,0.567567568,0.285714286,0.171779141,0.171886111,4,tertiary,106.627736,10.8749166,106.6284785,10.8747115,0,20,489
39024,12/10/2020,3,15.5,A,0.114864865,0.285714286,0.034764826,0.036061721,4,tertiary,106.6890378,10.8260703,106.6889266,10.8259539,0,20,463
3693,12/10/2020,3,14.5,A,0.027027027,0.285714286,0.008179959,0.008099133,4,tertiary,106.6194253,10.8800805,106.6194561,10.88006,0,20,460
18321,12/10/2020,3,14,A,0.236486486,0.285714286,0.071574642,0.072620729,4,tertiary,106.6702044,10.8467473,106.6704628,10.8465515,0,20,1389
32103,12/10/2020,3,15.5,A,0.797297297,0.285714286,0.241308793,0.242311558,4,tertiary,106.6306399,10.8741821,106.6315637,10.8736196,0,20,489
18246,12/10/2020,3,14.5,A,0.547297297,0.285714286,0.165644172,0.167053748,4,tertiary,106.6606113,10.8524661,106.6599389,10.8527915,0,20,1389
59136,12/11/2020,4,2,F,0.031081081,0.714285714,0.047034765,0.046931801,2,primary,106.6729736,10.7997884,106.6727632,10.7998065,5,14,422
51221,12/12/2020,5,4,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51221,12/12/2020,5,4.5,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51232,12/12/2020,5,6,A,0.918918919,0.714285714,0.139059305,0.139565127,1,trunk,106.5987269,10.8675071,106.5983709,10.8680133,0,22,976
51216,12/12/2020,5,6.5,A,0.121621622,0.714285714,0.018404908,0.018248492,1,trunk,106.6053046,10.858249,106.6052567,10.8583152,0,22,976
51221,12/12/2020,5,6.5,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51221,12/12/2020,5,5.5,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51221,12/12/2020,5,6,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51221,12/12/2020,5,9,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51221,12/12/2020,5,8,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51221,12/12/2020,5,7.5,A,0.675675676,0.714285714,0.102249489,0.103590413,1,trunk,106.6039379,10.8601531,106.6036777,10.8605318,0,22,976
51216,12/12/2020,5,7.5,A,0.121621622,0.714285714,0.018404908,0.018248492,1,trunk,106.6053046,10.858249,106.6052567,10.8583152,0,22,976
73953,12/12/2020,5,7,A,0.135135135,0.142857143,0.061349693,0.062269724,4,unclassified,106.6112355,10.8839449,106.6114905,10.8838313,0,24,619
51231,12/12/2020,5,7.5,A,0.972972973,0.714285714,0.147239264,0.147766104,1,trunk,106.5991057,10.8669725,106.5987269,10.8675071,0,22,976
62794,12/12/2020,5,4.5,A,0.459459459,0.285714286,0.139059305,0.14022025,4,tertiary,106.6671361,10.8060511,106.6677601,10.8059715,0,20,418
51231,12/12/2020,5,8,A,0.972972973,0.714285714,0.147239264,0.147766104,1,trunk,106.5991057,10.8669725,106.5987269,10.8675071,0,22,976
58183,12/12/2020,5,6,A,0.445945946,0.714285714,0.067484663,0.068624407,2,primary,106.6410452,10.8024968,106.6407379,10.8025225,0,14,730
80409,12/12/2020,5,6,A,0.157657658,0.571428571,0.028629857,0.029796145,3,secondary,106.6498238,10.8610087,106.6498564,10.8608806,0,18,1389
51231,12/12/2020,5,9,A,0.972972973,0.714285714,0.147239264,0.147766104,1,trunk,106.5991057,10.8669725,106.5987269,10.8675071,0,22,976
80409,12/12/2020,5,3.5,A,0.157657658,0.571428571,0.028629857,0.029796145,3,secondary,106.6498238,10.8610087,106.6498564,10.8608806,0,18,1389
31159,12/12/2020,5,6.5,A,0.810810811,0.714285714,0.122699387,0.124334844,2,primary,106.6361571,10.8061105,106.6365088,10.8056849,0,14,730
31280,12/12/2020,5,4,A,0.635135135,0.714285714,0.096114519,0.096011214,3,secondary,106.630365,10.8208638,106.630489,10.8204582,0,18,973
31159,12/12/2020,5,4,A,0.810810811,0.714285714,0.122699387,0.124334844,2,primary,106.6361571,10.8061105,106.6365088,10.8056849,0,14,730
51216,12/12/2020,5,4,A,0.121621622,0.714285714,0.018404908,0.018248492,1,trunk,106.6053046,10.858249,106.6052567,10.8583152,0,22,976
51216,12/12/2020,5,6,A,0.121621622,0.714285714,0.018404908,0.018248492,1,trunk,106.6053046,10.858249,106.6052567,10.8583152,0,22,976
58183,12/12/2020,5,5,A,0.445945946,0.714285714,0.067484663,0.068624407,2,primary,106.6410452,10.8024968,106.6407379,10.8025225,0,14,730
51232,12/12/2020,5,4,A,0.918918919,0.714285714,0.139059305,0.139565127,1,trunk,106.5987269,10.8675071,106.5983709,10.8680133,0,22,976
51232,12/12/2020,5,4.5,A,0.918918919,0.714285714,0.139059305,0.139565127,1,trunk,106.5987269,10.8675071,106.5983709,10.8680133,0,22,976
31144,12/12/2020,5,6,A,0.297297297,0.714285714,0.044989775,0.045100201,2,primary,106.6348547,10.8065901,106.6349212,10.8064017,0,14,973
62794,12/12/2020,5,5,A,0.459459459,0.285714286,0.139059305,0.14022025,4,tertiary,106.6671361,10.8060511,106.6677601,10.8059715,0,20,418
31464,12/12/2020,5,8,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
31310,12/12/2020,5,6.5,A,0.405405405,0.714285714,0.061349693,0.061387393,2,primary,106.6346016,10.807673,106.6347569,10.8074489,0,14,973
51219,12/12/2020,5,8,A,0.067567568,0.714285714,0.010224949,0.011402051,1,trunk,106.6047216,10.859047,106.6046923,10.8590892,0,22,976
51219,12/12/2020,5,6.5,A,0.067567568,0.714285714,0.010224949,0.011402051,1,trunk,106.6047216,10.859047,106.6046923,10.8590892,0,22,976
51219,12/12/2020,5,6,A,0.067567568,0.714285714,0.010224949,0.011402051,1,trunk,106.6047216,10.859047,106.6046923,10.8590892,0,22,976
31153,12/12/2020,5,8.5,A,0.5,0.714285714,0.075664622,0.076029225,2,primary,106.6348128,10.8073797,106.635049,10.8071373,0,14,730
31153,12/12/2020,5,5,A,0.5,0.714285714,0.075664622,0.076029225,2,primary,106.6348128,10.8073797,106.635049,10.8071373,0,14,730
51219,12/12/2020,5,4,A,0.067567568,0.714285714,0.010224949,0.011402051,1,trunk,106.6047216,10.859047,106.6046923,10.8590892,0,22,976
31152,12/12/2020,5,7.5,A,0.324324324,0.714285714,0.049079755,0.049497483,2,primary,106.6348128,10.8073797,106.6347931,10.8075976,0,14,973
80408,12/12/2020,5,4,A,0.596846847,0.571428571,0.108384458,0.109504338,3,secondary,106.6497294,10.8614826,106.6498238,10.8610087,0,18,1389
31464,12/12/2020,5,9,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
80408,12/12/2020,5,5,A,0.596846847,0.571428571,0.108384458,0.109504338,3,secondary,106.6497294,10.8614826,106.6498238,10.8610087,0,18,1389
31144,12/12/2020,5,8,A,0.297297297,0.714285714,0.044989775,0.045100201,2,primary,106.6348547,10.8065901,106.6349212,10.8064017,0,14,973
31464,12/12/2020,5,4,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
62794,12/12/2020,5,8,A,0.459459459,0.285714286,0.139059305,0.14022025,4,tertiary,106.6671361,10.8060511,106.6677601,10.8059715,0,20,418
31464,12/12/2020,5,4.5,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
31464,12/12/2020,5,5,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
31464,12/12/2020,5,6,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
31464,12/12/2020,5,6.5,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
31464,12/12/2020,5,7.5,A,0.567567568,0.714285714,0.085889571,0.087124977,3,secondary,106.6343929,10.8087581,106.6343419,10.8091392,0,18,973
31152,12/12/2020,5,5.5,A,0.324324324,0.714285714,0.049079755,0.049497483,2,primary,106.6348128,10.8073797,106.6347931,10.8075976,0,14,973
51219,12/12/2020,5,9,A,0.067567568,0.714285714,0.010224949,0.011402051,1,trunk,106.6047216,10.859047,106.6046923,10.8590892,0,22,976
73947,12/12/2020,5,6,A,0.081081081,0.142857143,0.036809816,0.038409685,4,unclassified,106.6118543,10.8836692,106.6120114,10.8835979,0,24,619
31311,12/12/2020,5,4.5,A,0.121621622,0.714285714,0.018404908,0.019867373,2,primary,106.6347569,10.8074489,106.6348128,10.8073797,0,14,973
51232,12/12/2020,5,6.5,A,0.918918919,0.714285714,0.139059305,0.139565127,1,trunk,106.5987269,10.8675071,106.5983709,10.8680133,0,22,976
73953,12/12/2020,5,6.5,A,0.135135135,0.142857143,0.061349693,0.062269724,4,unclassified,106.6112355,10.8839449,106.6114905,10.8838313,0,24,619
31144,12/12/2020,5,6.5,A,0.297297297,0.714285714,0.044989775,0.045100201,2,primary,106.6348547,10.8065901,106.6349212,10.8064017,0,14,973
73951,12/12/2020,5,7.5,A,0.162162162,0.142857143,0.073619632,0.07442149,4,unclassified,106.6114905,10.8838313,106.6117951,10.8836956,0,24,619
73951,12/12/2020,5,5.5,A,0.162162162,0.142857143,0.073619632,0.07442149,4,unclassified,106.6114905,10.8838313,106.6117951,10.8836956,0,24,619
73951,12/12/2020,5,4.5,A,0.162162162,0.142857143,0.073619632,0.07442149,4,unclassified,106.6114905,10.8838313,106.6117951,10.8836956,0,24,619
51216,12/12/2020,5,8,A,0.121621622,0.714285714,0.018404908,0.018248492,1,trunk,106.6053046,10.858249,106.6052567,10.8583152,0,22,976
51216,12/12/2020,5,9,A,0.121621622,0.714285714,0.018404908,0.018248492,1,trunk,106.6053046,10.858249,106.6052567,10.8583152,0,22,976
84025,12/12/2020,5,7,A,0.072072072,0.142857143,0.032719836,0.032961024,4,unclassified,106.6512682,10.8593005,106.6514144,10.8592742,0,24,32
51232,12/12/2020,5,8,A,0.918918919,0.714285714,0.139059305,0.139565127,1,trunk,106.5987269,10.8675071,106.5983709,10.8680133,0,22,976
69591,12/12/2020,5,4,A,0.774774775,1,0.08793456,0.088813296,2,primary,106.6263309,10.8262297,106.62604,10.8264978,0,14,973
51232,12/12/2020,5,9,A,0.918918919,0.714285714,0.139059305,0.139565127,1,trunk,106.5987269,10.8675071,106.5983709,10.8680133,0,22,976
84025,12/12/2020,5,8,A,0.072072072,0.142857143,0.032719836,0.032961024,4,unclassified,106.6512682,10.8593005,106.6514144,10.8592742,0,24,32
73949,12/12/2020,5,8.5,A,0.031531532,0.142857143,0.014314928,0.014303656,4,unclassified,106.6117951,10.8836956,106.6118543,10.8836692,0,24,619
73949,12/12/2020,5,4,A,0.031531532,0.142857143,0.014314928,0.014303656,4,unclassified,106.6117951,10.8836956,106.6118543,10.8836692,0,24,619
31310,12/12/2020,5,4,A,0.405405405,0.714285714,0.061349693,0.061387393,2,primary,106.6346016,10.807673,106.6347569,10.8074489,0,14,973
62784,12/12/2020,5,6.5,A,0.304054054,0.285714286,0.09202454,0.0936687,4,tertiary,106.6667051,10.8056626,106.6668105,10.8060626,0,20,418
51223,12/12/2020,5,7.5,A,0.432432432,0.714285714,0.065439673,0.065365381,1,trunk,106.6032632,10.8610938,106.6030891,10.8613263,0,22,976
31176,12/12/2020,5,6,A,0.513513514,0.714285714,0.077709611,0.077593489,2,primary,106.6357479,10.8066399,106.6354901,10.8068704,0,14,730
62774,12/12/2020,5,5.5,A,0.148648649,0.285714286,0.044989775,0.045566666,4,tertiary,106.6664823,10.8048147,106.6665318,10.8050102,0,20,418
31176,12/12/2020,5,8,A,0.513513514,0.714285714,0.077709611,0.077593489,2,primary,106.6357479,10.8066399,106.6354901,10.8068704,0,14,730
51229,12/12/2020,5,9,A,0.337837838,0.714285714,0.051124744,0.051623747,1,trunk,106.600179,10.8654501,106.6000503,10.86564,0,22,976
31177,12/12/2020,5,4.5,A,0.378378378,0.714285714,0.057259714,0.057238939,2,primary,106.6354901,10.8068704,106.635306,10.8070471,0,14,730
